DEPTH,LITHOLOGY
36.1696,IGN
36.195,IGN
36.2204,IGN
36.2458,IGN
36.2712,IGN
36.2966,IGN
36.322,IGN
36.3474,IGN
36.3728,IGN
36.3982,IGN
36.4236,IGN
36.449,IGN
36.4744,IGN
36.4998,IGN
36.5252,IGN
36.5506,IGN
36.576,IGN
36.6014,IGN
36.6268,IGN
36.6522,IGN
36.6776,IGN
36.703,IGN
36.7284,IGN
36.7538,IGN
36.7792,IGN
36.8046,IGN
36.83,IGN
36.8554,IGN
36.8808,IGN
36.9062,IGN
36.9316,IGN
36.957,IGN
36.9824,IGN
37.0078,IGN
37.0332,IGN
37.0586,IGN
37.084,IGN
37.1094,IGN
37.1348,IGN
37.1602,IGN
37.1856,IGN
37.211,IGN
37.2364,IGN
37.2618,IGN
37.2872,IGN
37.3126,IGN
37.338,IGN
37.3634,IGN
37.3888,IGN
37.4142,IGN
37.4396,IGN
37.465,IGN
37.4904,IGN
37.5158,IGN
37.5412,IGN
37.5666,IGN
37.592,IGN
37.6174,IGN
37.6428,IGN
37.6682,IGN
37.6936,IGN
37.719,IGN
37.7444,IGN
37.7698,IGN
37.7952,IGN
37.8206,IGN
37.846,IGN
37.8714,IGN
37.8968,IGN
37.9222,IGN
37.9476,IGN
37.973,IGN
37.9984,IGN
38.0238,IGN
38.0492,IGN
38.0746,IGN
38.1,IGN
38.1254,IGN
38.1508,IGN
38.1762,IGN
38.2016,IGN
38.227,IGN
38.2524,IGN
38.2778,IGN
38.3032,IGN
38.3286,IGN
38.354,IGN
38.3794,IGN
38.4048,IGN
38.4302,IGN
38.4556,IGN
38.481,IGN
38.5064,IGN
38.5318,IGN
38.5572,IGN
38.5826,IGN
38.608,IGN
38.6334,IGN
38.6588,IGN
38.6842,IGN
38.7096,IGN
38.735,IGN
38.7604,IGN
38.7858,IGN
38.8112,IGN
38.8366,IGN
38.862,IGN
38.8874,IGN
38.9128,IGN
38.9382,IGN
38.9636,IGN
38.989,IGN
39.0144,IGN
39.0398,IGN
39.0652,IGN
39.0906,IGN
39.116,IGN
39.1414,IGN
39.1668,IGN
39.1922,IGN
39.2176,IGN
39.243,IGN
39.2684,IGN
39.2938,IGN
39.3192,IGN
39.3446,IGN
39.37,IGN
39.3954,IGN
39.4208,IGN
39.4462,IGN
39.4716,IGN
39.497,IGN
39.5224,IGN
39.5478,IGN
39.5732,IGN
39.5986,IGN
39.624,IGN
39.6494,IGN
39.6748,IGN
39.7002,IGN
39.7256,IGN
39.751,IGN
39.7764,IGN
39.8018,IGN
39.8272,IGN
39.8526,IGN
39.878,IGN
39.9034,IGN
39.9288,IGN
39.9542,IGN
39.9796,IGN
40.005,IGN
40.0304,IGN
40.0558,IGN
40.0812,IGN
40.1066,IGN
40.132,IGN
40.1574,IGN
40.1828,IGN
40.2082,IGN
40.2336,IGN
40.259,IGN
40.2844,IGN
40.3098,IGN
40.3352,IGN
40.3606,IGN
40.386,IGN
40.4114,IGN
40.4368,IGN
40.4622,IGN
40.4876,IGN
40.513,IGN
40.5384,IGN
40.5638,IGN
40.5892,IGN
40.6146,IGN
40.64,IGN
40.6654,IGN
40.6908,IGN
40.7162,IGN
40.7416,IGN
40.767,IGN
40.7924,IGN
40.8178,IGN
40.8432,IGN
40.8686,IGN
40.894,IGN
40.9194,IGN
40.9448,IGN
40.9702,IGN
40.9956,IGN
41.021,IGN
41.0464,IGN
41.0718,IGN
41.0972,IGN
41.1226,IGN
41.148,IGN
41.1734,IGN
41.1988,IGN
41.2242,IGN
41.2496,IGN
41.275,IGN
