DEPTH,LITHOLOGY
4071.7216,SS
4071.80288,SS
4071.88416,SS
4071.96544,SS
4072.04672,SS
4072.128,SS
4072.20928,SS
4072.29056,SS
4072.37184,SS
4072.45312,SS
4072.5344,SS
4072.61568,SS
4072.69696,SS
4072.77824,SS
4072.85952,SS
4072.9408,SS
4073.02208,DMT
4073.10336,DMT
4073.18464,DMT
4073.26592,DMT
4073.3472,DMT
4073.42848,DMT
4073.50976,DMT
4073.59104,DMT
4073.67232,DMT
4073.7536,DMT
4073.83488,DMT
4073.91616,DMT
4073.99744,DMT
4074.07872,DMT
4074.16,DMT
4074.24128,DMT
4074.32256,DMT
4074.40384,DMT
4074.48512,DMT
4074.5664,DMT
4074.64768,DMT
4074.72896,DMT
4074.81024,DMT
4074.89152,DMT
4074.9728,DMT
4075.05408,DMT
4075.13536,DMT
4075.21664,DMT
4075.29792,DMT
4075.3792,DMT
4075.46048,DMT
4075.54176,DMT
4075.62304,DMT
4075.70432,DMT
4075.7856,DMT
4075.86688,DMT
4075.94816,DMT
4076.02944,DMT
4076.11072,DMT
4076.192,DMT
4076.27328,DMT
4076.35456,DMT
4076.43584,DMT
4076.51712,DMT
4076.5984,DMT
4076.67968,DMT
4076.76096,DMT
4076.84224,DMT
4076.92352,DMT
4077.0048,DMT
4077.08608,DMT
4077.16736,DMT
4077.24864,DMT
4077.32992,DMT
4077.4112,DMT
4077.49248,DMT
4077.57376,DMT
4077.65504,DMT
4077.73632,DMT
4077.8176,DMT
4077.89888,DMT
4077.98016,DMT
4078.06144,DMT
4078.14272,DMT
4078.224,DMT
4078.30528,DMT
4078.38656,DMT
4078.46784,DMT
4078.54912,DMT
4078.6304,DMT
4078.71168,DMT
4078.79296,DMT
4078.87424,DMT
4078.95552,DMT
4079.0368,DMT
4079.11808,DMT
4079.19936,DMT
4079.28064,DMT
4079.36192,DMT
4079.4432,DMT
4079.52448,DMT
4079.60576,DMT
4079.68704,DMT
4079.76832,DMT
4079.8496,DMT
4079.93088,DMT
4080.01216,DMT
4080.09344,DMT
4080.17472,DMT
4080.256,DMT
4080.33728,DMT
4080.41856,DMT
4080.49984,DMT
4080.58112,DMT
4080.6624,DMT
4080.74368,DMT
4080.82496,DMT
4080.90624,DMT
4080.98752,DMT
4081.0688,DMT
4081.15008,DMT
4081.23136,DMT
4081.31264,DMT
4081.39392,DMT
4081.4752,DMT
4081.55648,DMT
4081.63776,DMT
4081.71904,DMT
4081.80032,DMT
4081.8816,DMT
4081.96288,DMT
4082.04416,SS
4082.12544,SS
4082.20672,SS
4082.288,SS
4082.36928,SS
4082.45056,SS
4082.53184,SS
4082.61312,SS
4082.6944,SS
4082.77568,SS
4082.85696,SS
4082.93824,SS
4083.01952,SS
4083.1008,SS
4083.18208,SS
4083.26336,SS
4083.34464,SS
4083.42592,SS
4083.5072,SS
4083.58848,SS
4083.66976,SS
4083.75104,SS
4083.83232,SS
4083.9136,SS
4083.99488,SS
4084.07616,SS
4084.15744,SS
4084.23872,SS
4084.32,SS
4084.40128,SS
4084.48256,SS
4084.56384,SS
4084.64512,SS
4084.7264,SS
4084.80768,SS
4084.88896,SS
4084.97024,SS
4085.05152,SS
4085.1328,SS
4085.21408,SS
4085.29536,SS
4085.37664,SS
4085.45792,SS
4085.5392,SS
4085.62048,SS
4085.70176,SS
4085.78304,SS
4085.86432,SS
4085.9456,SS
4086.02688,SS
4086.10816,SS
4086.18944,SS
4086.27072,SS
4086.352,SS
4086.43328,SS
4086.51456,SS
4086.59584,SS
4086.67712,SS
4086.7584,SS
4086.83968,SS
4086.92096,SS
4087.00224,SS
4087.08352,SS
4087.1648,SS
4087.24608,SS
4087.32736,SS
4087.40864,SS
4087.48992,SS
4087.5712,SS
4087.65248,SS
4087.73376,SS
4087.81504,SS
4087.89632,SS
4087.9776,SS
4088.05888,SS
4088.14016,SS
4088.22144,SS
4088.30272,SS
4088.384,SS
4088.46528,SS
4088.54656,SS
4088.62784,SS
4088.70912,SS
4088.7904,SS
4088.87168,SS
4088.95296,SS
4089.03424,SS
4089.11552,SS
4089.1968,SS
4089.27808,SS
4089.35936,SS
4089.44064,SS
4089.52192,SS
4089.6032,SS
4089.68448,SS
4089.76576,SS
4089.84704,SS
4089.92832,SS
4090.0096,SS
4090.09088,SS
4090.17216,SS
4090.25344,SS
4090.33472,SS
4090.416,SS
4090.49728,SS
4090.57856,SS
4090.65984,SS
4090.74112,SS
4090.8224,SS
4090.90368,SS
4090.98496,SS
4091.06624,SS
4091.14752,SS
4091.2288,SS
4091.31008,SS
4091.39136,SS
4091.47264,SS
4091.55392,SS
4091.6352,SS
4091.71648,SS
4091.79776,SS
4091.87904,SS
4091.96032,SS
4092.0416,SS
4092.12288,SS
4092.20416,SS
4092.28544,SS
4092.36672,SS
4092.448,SS
4092.52928,SS
4092.61056,SS
4092.69184,SS
4092.77312,SS
4092.8544,SS
4092.93568,SS
4093.01696,SS
4093.09824,SS
4093.17952,SS
4093.2608,SS
4093.34208,SS
4093.42336,SS
4093.50464,SS
4093.58592,SS
4093.6672,SS
4093.74848,SS
4093.82976,SS
4093.91104,SS
4093.99232,SS
4094.0736,DMT
4094.15488,DMT
4094.23616,DMT
4094.31744,DMT
4094.39872,DMT
4094.48,DMT
4094.56128,DMT
4094.64256,DMT
4094.72384,DMT
4094.80512,DMT
4094.8864,DMT
4094.96768,DMT
4095.04896,DMT
4095.13024,DMT
4095.21152,DMT
4095.2928,DMT
4095.37408,DMT
4095.45536,DMT
4095.53664,DMT
4095.61792,DMT
4095.6992,DMT
4095.78048,DMT
4095.86176,DMT
4095.94304,DMT
4096.02432,DMT
4096.1056,DMT
4096.18688,DMT
4096.26816,DMT
4096.34944,DMT
4096.43072,DMT
4096.512,DMT
4096.59328,DMT
4096.67456,DMT
