DEPTH,LITHOLOGY
243.5352,IGN
243.6876,IGN
243.84,IGN
243.9924,IGN
244.1448,IGN
244.2972,IGN
244.4496,IGN
244.602,IGN
244.7544,IGN
244.9068,IGN
245.0592,IGN
245.2116,IGN
245.364,IGN
245.5164,IGN
245.6688,IGN
245.8212,IGN
245.9736,IGN
246.126,IGN
246.2784,IGN
246.4308,IGN
246.5832,IGN
246.7356,IGN
246.888,IGN
247.0404,IGN
247.1928,IGN
247.3452,IGN
247.4976,IGN
247.65,IGN
247.8024,IGN
247.9548,IGN
248.1072,IGN
248.2596,IGN
248.412,IGN
248.5644,IGN
248.7168,IGN
248.8692,IGN
249.0216,IGN
249.174,IGN
249.3264,IGN
249.4788,IGN
249.6312,IGN
249.7836,IGN
249.936,IGN
250.0884,IGN
250.2408,IGN
250.3932,IGN
250.5456,IGN
250.698,IGN
250.8504,IGN
251.0028,IGN
251.1552,IGN
251.3076,IGN
251.46,IGN
251.6124,IGN
251.7648,IGN
251.9172,IGN
252.0696,IGN
252.222,IGN
252.3744,IGN
252.5268,IGN
252.6792,IGN
252.8316,IGN
252.984,IGN
253.1364,IGN
253.2888,IGN
253.4412,IGN
253.5936,IGN
253.746,IGN
253.8984,IGN
254.0508,IGN
254.2032,IGN
254.3556,IGN
254.508,IGN
254.6604,IGN
254.8128,IGN
254.9652,IGN
255.1176,IGN
255.27,IGN
255.4224,IGN
255.5748,IGN
255.7272,IGN
255.8796,IGN
256.032,IGN
256.1844,IGN
256.3368,IGN
256.4892,IGN
256.6416,IGN
256.794,IGN
256.9464,IGN
257.0988,IGN
257.2512,IGN
257.4036,IGN
257.556,IGN
257.7084,IGN
257.8608,IGN
258.0132,IGN
258.1656,IGN
258.318,IGN
258.4704,IGN
258.6228,IGN
258.7752,IGN
258.9276,IGN
259.08,IGN
259.2324,IGN
259.3848,IGN
259.5372,IGN
259.6896,IGN
259.842,IGN
259.9944,IGN
260.1468,IGN
260.2992,IGN
260.4516,IGN
260.604,IGN
260.7564,IGN
260.9088,IGN
261.0612,IGN
261.2136,IGN
261.366,IGN
261.5184,IGN
261.6708,IGN
261.8232,IGN
261.9756,IGN
262.128,IGN
262.2804,IGN
262.4328,IGN
262.5852,IGN
262.7376,IGN
262.89,IGN
263.0424,IGN
263.1948,IGN
263.3472,IGN
263.4996,IGN
263.652,IGN
263.8044,IGN
263.9568,IGN
264.1092,IGN
264.2616,IGN
264.414,IGN
264.5664,IGN
264.7188,IGN
264.8712,IGN
265.0236,IGN
265.176,IGN
265.3284,IGN
265.4808,IGN
265.6332,IGN
265.7856,IGN
265.938,IGN
266.0904,IGN
266.2428,IGN
266.3952,IGN
266.5476,IGN
266.7,IGN
266.8524,IGN
267.0048,IGN
267.1572,IGN
267.3096,IGN
267.462,IGN
267.6144,IGN
267.7668,IGN
267.9192,IGN
268.0716,IGN
268.224,IGN
268.3764,IGN
268.5288,IGN
268.6812,IGN
268.8336,IGN
268.986,IGN
269.1384,IGN
269.2908,IGN
269.4432,IGN
269.5956,IGN
269.748,IGN
269.9004,IGN
270.0528,IGN
270.2052,IGN
270.3576,IGN
270.51,IGN
270.6624,IGN
270.8148,IGN
270.9672,IGN
271.1196,IGN
271.272,IGN
271.4244,IGN
271.5768,IGN
271.7292,IGN
271.8816,IGN
272.034,IGN
272.1864,IGN
272.3388,IGN
272.4912,IGN
272.6436,IGN
272.796,IGN
272.9484,IGN
273.1008,IGN
273.2532,IGN
273.4056,IGN
273.558,IGN
273.7104,IGN
273.8628,IGN
274.0152,IGN
274.1676,IGN
274.32,IGN
274.4724,IGN
274.6248,IGN
274.7772,IGN
274.9296,IGN
275.082,IGN
275.2344,IGN
275.3868,IGN
275.5392,IGN
275.6916,IGN
275.844,IGN
275.9964,IGN
276.1488,IGN
276.3012,IGN
276.4536,IGN
276.606,IGN
276.7584,IGN
276.9108,IGN
277.0632,IGN
277.2156,IGN
277.368,IGN
277.5204,IGN
277.6728,IGN
277.8252,IGN
277.9776,IGN
278.13,IGN
278.2824,IGN
278.4348,IGN
278.5872,IGN
278.7396,IGN
278.892,IGN
279.0444,IGN
279.1968,IGN
279.3492,IGN
279.5016,IGN
279.654,IGN
279.8064,IGN
279.9588,IGN
280.1112,IGN
280.2636,IGN
280.416,IGN
280.5684,IGN
280.7208,IGN
280.8732,IGN
281.0256,IGN
281.178,IGN
281.3304,IGN
281.4828,IGN
281.6352,IGN
281.7876,IGN
281.94,IGN
282.0924,IGN
282.2448,IGN
282.3972,IGN
282.5496,IGN
282.702,IGN
282.8544,IGN
283.0068,IGN
283.1592,IGN
283.3116,IGN
283.464,IGN
283.6164,IGN
283.7688,IGN
283.9212,IGN
284.0736,IGN
